,type,compound_score,pos_score,neg_score,neu_score,ellipses,exclamation,question,links
6573,INTP,0.341296,0.14035999999999998,0.033440000000000004,0.8261599999999999,36,0,3,1
6574,ISFP,0.19891000000000003,0.11578000000000004,0.06598,0.8182600000000001,35,2,2,2
6575,INTP,0.03736400000000001,0.09156,0.09072000000000001,0.8177599999999998,42,2,4,1
6576,INFJ,0.03883800000000001,0.07132,0.04638,0.88228,24,0,8,5
6577,INFJ,0.10510200000000001,0.11268,0.08810000000000003,0.7992199999999999,42,4,6,6
6578,INTP,0.021384,0.09194,0.0779,0.8301400000000001,24,8,10,3
6579,INTP,0.22831800000000002,0.16094,0.0678,0.7712,41,2,10,3
6580,INFJ,0.32103000000000004,0.16447999999999996,0.050600000000000006,0.7848799999999998,39,1,15,0
6581,INTP,0.058793999999999985,0.13486,0.08380000000000001,0.7814,21,0,8,0
6582,INTP,0.05365600000000001,0.06944,0.07275999999999999,0.8577800000000001,24,8,11,14
6583,INTP,0.20404600000000003,0.12261999999999999,0.07008,0.8072800000000001,37,7,5,3
6584,ENFJ,0.295826,0.15284,0.06108,0.7860999999999998,48,3,4,0
6585,INFP,0.11609599999999999,0.08362,0.04054,0.8758199999999999,17,1,3,13
6586,ENFP,0.545141935483871,0.2164838709677419,0.06870967741935485,0.7146774193548385,51,2,16,0
6587,INFP,0.21248799999999998,0.12552,0.04680000000000001,0.82762,32,0,3,4
6588,INFJ,0.30135399999999996,0.17877999999999997,0.08681999999999998,0.73434,42,1,5,2
6589,INFJ,0.45458510638297867,0.19536170212765958,0.027489361702127655,0.7771489361702129,28,16,1,3
6590,ISTP,0.24996600000000002,0.14588,0.045540000000000004,0.8086,15,0,5,6
6591,INFJ,0.107828,0.12502000000000002,0.08066000000000001,0.7943000000000001,30,26,8,0
6592,INFP,0.265142,0.11306,0.04698,0.8199400000000001,37,6,14,0
6593,INFJ,0.115892,0.15642,0.07836000000000001,0.7652599999999999,23,6,12,0
6594,INFJ,0.225866,0.15591999999999998,0.07998000000000001,0.7640800000000002,34,5,9,3
6595,INFP,0.08075600000000001,0.14684,0.10769999999999999,0.74544,19,8,4,0
6596,INFP,0.12718000000000002,0.13258,0.0891,0.7783,14,3,10,14
6597,ENFP,0.18715,0.1678,0.09382,0.7384400000000001,26,6,9,1
6598,ENFP,0.39481600000000006,0.18587999999999996,0.05496,0.75912,35,26,17,0
6599,INTP,0.31429200000000007,0.1702,0.059980000000000006,0.7697000000000002,41,9,7,0
6600,INTP,-0.055817999999999986,0.09789999999999999,0.11421999999999999,0.7878999999999999,24,2,8,9
6601,ENTP,0.356798,0.23317999999999997,0.0633,0.68348,16,18,2,4
6602,INFP,0.246652,0.16828000000000004,0.06838,0.7633199999999999,34,4,5,7
6603,INTJ,0.27617,0.14947999999999997,0.04494,0.8055599999999999,36,10,33,2
6604,INFJ,0.228034,0.14687999999999998,0.07856,0.7745799999999999,40,3,12,3
6605,INFP,0.29644200000000004,0.13698,0.042660000000000003,0.8203800000000001,37,16,6,0
6606,ENTP,0.3308675,0.208975,0.045075,0.746,45,34,17,1
6607,INTP,0.214408,0.14312,0.08167999999999999,0.77528,14,9,9,2
6608,ISTP,-0.019785416666666663,0.1273125,0.13808333333333334,0.7345833333333335,14,2,11,4
6609,INTP,0.11605,0.12033999999999999,0.09044,0.7892399999999999,35,7,8,1
6610,ENTP,0.219144,0.14276,0.07774,0.7794800000000001,38,4,15,0
6611,ENTP,0.11725352112676056,0.0863943661971831,0.06891549295774647,0.647450704225352,31,5,7,3
6612,INTJ,0.1681659090909091,0.12345454545454547,0.06370454545454546,0.8127954545454545,47,2,6,0
6613,INFP,0.09215,0.09178000000000001,0.07572,0.8324799999999999,42,8,16,0
6614,INFP,0.247352,0.18382,0.08768,0.7285200000000001,20,2,2,9
6615,INFP,0.24690600000000004,0.16662,0.08077999999999999,0.75262,32,3,12,0
6616,ISTJ,0.03918400000000001,0.10514,0.06939999999999999,0.82544,23,0,4,15
6617,ENTP,0.171724,0.14300000000000002,0.10504,0.7519599999999999,41,1,18,0
6618,INTP,0.03144102564102566,0.11187179487179486,0.07853846153846153,0.8095128205128205,16,2,16,1
6619,INFP,0.22594166666666662,0.1328125,0.06704166666666667,0.8001666666666667,40,17,17,0
6620,ENFP,0.344178,0.18989999999999999,0.052000000000000005,0.7581,35,13,8,2
6621,ISTP,0.42042258064516125,0.19732258064516128,0.046838709677419356,0.7558709677419355,14,0,6,1
6622,INTP,0.079452,0.10236,0.08821999999999999,0.8093600000000001,41,1,3,0
6623,INTP,0.273228,0.13774,0.04808,0.81416,32,7,10,1
6624,ISFJ,0.293398,0.16498,0.06406,0.7709599999999999,38,10,5,0
6625,INTP,0.31011,0.14770000000000003,0.059960000000000006,0.7923199999999998,46,5,13,1
6626,ISTP,0.22416400000000003,0.11962,0.06385999999999999,0.81648,34,1,1,3
6627,ISTP,0.14423,0.14181999999999997,0.03518,0.8230000000000001,7,1,1,1
6628,INFJ,0.20755999999999997,0.15876,0.09262000000000001,0.74862,43,11,7,0
6629,INTP,0.016956000000000006,0.04936,0.039580000000000004,0.91102,9,1,12,20
6630,INFP,0.12446600000000001,0.11456,0.10688,0.77862,35,8,4,0
6631,INTP,0.325452,0.15438000000000002,0.04298,0.80258,26,0,3,10
6632,INTJ,-0.059556249999999984,0.1085,0.1306875,0.760875,7,0,8,3
6633,ISTP,-0.07537560975609756,0.08087804878048781,0.10519512195121952,0.8139268292682925,28,4,4,10
6634,INFP,0.12729,0.13508,0.0727,0.7922,30,5,4,4
6635,INTJ,0.210872,0.15702000000000002,0.09414,0.7487599999999999,36,3,14,1
6636,INTP,0.09229799999999999,0.09570000000000001,0.06087999999999999,0.84344,20,2,13,3
6637,INTJ,0.18279999999999996,0.14536,0.07456,0.78006,36,1,8,0
6638,ENFP,0.19624000000000003,0.14534,0.06886,0.7857999999999999,27,11,10,8
6639,ENTJ,0.13903000000000001,0.14406,0.10196,0.75408,54,1,11,0
6640,INTP,0.0897032258064516,0.09351612903225806,0.0779032258064516,0.8285483870967741,15,75,2,0
6641,INFJ,0.45700399999999997,0.26295999999999997,0.04354,0.69344,24,0,3,2
6642,ENFJ,0.293214,0.19542,0.09562,0.70892,47,21,13,5
6643,ENFP,0.257984,0.14202,0.05302,0.8049,33,4,12,0
6644,ENTP,0.21211400000000002,0.12918000000000002,0.04994,0.8207799999999998,39,5,8,0
6645,INFJ,-0.103108,0.11005999999999999,0.16134,0.7285200000000001,26,2,14,3
6646,INTP,0.264424,0.18512,0.07357999999999999,0.7412399999999999,25,1,23,0
6647,INTJ,0.10842978723404252,0.14551063829787234,0.08751063829787233,0.7670425531914893,34,8,6,1
6648,ENTP,0.17211600000000002,0.15245999999999998,0.07476,0.77274,49,4,1,4
6649,ENFP,0.651102,0.29986,0.05045999999999999,0.6496999999999999,30,99,3,0
6650,INFP,0.35176,0.13812000000000002,0.03928,0.8225599999999998,56,4,17,0
6651,INFP,0.29636799999999996,0.16776,0.0731,0.7592,39,9,1,2
6652,INTP,0.13935600000000004,0.10664,0.047299999999999995,0.8461000000000002,18,10,7,21
6653,ENFP,0.47049399999999997,0.24498,0.07346,0.6815399999999999,29,11,6,0
6654,INTJ,0.21409777777777778,0.17526666666666668,0.0966,0.7281555555555557,45,12,2,4
6655,INFJ,0.18545999999999999,0.13299999999999998,0.06788,0.7991399999999999,44,14,9,0
6656,INFP,0.140136,0.12972,0.07794000000000001,0.7923199999999998,23,4,5,5
6657,INTJ,0.18527083333333336,0.12533333333333332,0.06666666666666667,0.8080625,14,3,5,7
6658,ISTJ,0.11490399999999999,0.12018000000000001,0.08246,0.7973399999999999,16,6,6,7
6659,INTJ,0.044742,0.1321,0.12835999999999997,0.73946,30,5,7,1
6660,INTP,0.021102631578947362,0.0743421052631579,0.05005263157894737,0.8756315789473684,6,1,4,14
6661,INFP,0.317552,0.12858,0.03968,0.8317199999999998,33,0,4,1
6662,INFP,0.16110600000000003,0.12806,0.09096,0.7609000000000001,41,10,0,1
6663,INFJ,0.079122,0.14858,0.09462,0.7567999999999999,39,8,4,1
6664,INFP,0.30578800000000006,0.15158000000000002,0.057139999999999996,0.7912399999999999,24,6,6,6
6665,INFJ,0.12414800000000001,0.12174000000000001,0.09903999999999998,0.77916,26,10,11,3
6666,INFP,0.224672,0.15456,0.08288000000000001,0.76256,38,9,4,0
6667,INTP,0.32095199999999996,0.17241999999999996,0.07122,0.75642,35,9,8,6
6668,ISFP,0.21006399999999995,0.16304,0.055600000000000004,0.7813800000000001,6,2,13,3
6669,INTJ,0.16093800000000003,0.10802000000000002,0.05016,0.8418000000000001,30,8,5,1
6670,ISTJ,0.2632822222222222,0.12020000000000002,0.037755555555555556,0.8419777777777778,22,5,13,0
6671,ISFP,0.25411702127659574,0.2163191489361702,0.09153191489361702,0.6921276595744681,25,4,8,0
6672,INTJ,0.14542999999999998,0.12578,0.07324,0.80092,41,3,7,0
6673,ENTP,0.292966,0.14992,0.0685,0.7815599999999999,36,23,6,3
6674,ENTJ,0.5612342857142856,0.25871428571428573,0.035,0.7062571428571428,20,8,4,0
6675,INFP,0.06676599999999999,0.13444,0.07869999999999999,0.7868200000000001,26,7,20,1
6676,INTJ,0.16794399999999998,0.12232000000000001,0.0626,0.8151,39,1,3,2
6677,INTJ,0.262212,0.132,0.0642,0.8038799999999999,56,0,1,0
6678,INTJ,0.28285200000000005,0.18198,0.04958,0.7684399999999999,29,14,10,3
6679,ENTP,0.19166200000000003,0.14558,0.08604,0.7684600000000001,25,3,5,0
6680,INFP,-0.04060599999999999,0.12848,0.14866000000000001,0.72282,39,2,6,3
6681,INTP,0.425748,0.19028000000000003,0.06562,0.7440599999999999,31,15,1,0
6682,ENTP,0.217086,0.15854,0.06418000000000001,0.7773199999999999,41,3,7,1
6683,INFP,0.018785999999999987,0.11479999999999999,0.14946,0.73574,26,3,7,0
6684,INFJ,0.156632,0.11218000000000002,0.0625,0.82524,31,6,1,0
6685,ENTJ,-0.01998400000000001,0.09584,0.09573999999999999,0.80844,6,0,3,3
6686,INTP,0.25971,0.12156,0.04052000000000001,0.83794,28,10,3,7
6687,INTJ,0.244728,0.15088,0.05826,0.79078,31,8,14,2
6688,INFP,0.1586952380952381,0.11461904761904762,0.06416666666666666,0.8212380952380953,26,0,4,8
6689,ESTP,0.145756,0.08813999999999998,0.0362,0.87564,24,7,6,15
6690,INFP,0.17827400000000004,0.1299,0.057800000000000004,0.8122000000000001,25,1,5,9
6691,INTP,0.012313999999999999,0.10856,0.10308,0.7883800000000001,29,3,6,6
6692,INTJ,0.209022,0.18722000000000003,0.07093999999999999,0.74182,16,0,7,0
6693,INFP,0.18024400000000004,0.14162,0.07748,0.78094,25,7,5,1
6694,ENTP,0.23659200000000002,0.13656,0.07652,0.7868799999999999,42,7,7,0
6695,ENTP,0.20412199999999994,0.15180000000000005,0.04768000000000001,0.8005000000000001,47,15,12,3
6696,INTP,0.019767999999999994,0.08818,0.07624,0.8356000000000001,19,9,7,16
6697,INTJ,0.163884,0.12322000000000001,0.07134,0.8054399999999999,38,2,6,2
6698,INFJ,0.16766399999999998,0.09576000000000001,0.06176,0.84248,41,19,8,7
6699,ISFP,0.17857199999999998,0.21916,0.10257999999999999,0.67818,10,1,18,2
6700,INFJ,0.20842448979591835,0.12132653061224488,0.08079591836734694,0.7978979591836733,32,11,3,0
6701,ESFP,0.07541800000000003,0.12624000000000002,0.11672,0.75704,12,23,7,1
6702,INFP,0.393918,0.23672,0.05857999999999999,0.7047,24,0,1,0
6703,ENTP,-0.01784799999999999,0.08456,0.09178000000000001,0.8236199999999999,7,1,4,7
6704,INTP,-0.05131800000000001,0.05797999999999999,0.07094,0.8710600000000001,29,0,4,10
6705,ISTP,0.01657199999999999,0.10629999999999999,0.0974,0.7962400000000001,18,1,3,1
6706,INTP,0.073202,0.07226,0.047540000000000006,0.8802199999999999,18,1,3,10
6707,ISFP,0.34510399999999997,0.18580000000000002,0.05504,0.75916,39,7,3,3
6708,ENTP,0.075926,0.11448,0.07888,0.8065800000000002,18,5,2,8
6709,INFP,0.341096,0.19006,0.047560000000000005,0.76236,33,0,3,1
6710,ESFJ,0.37280599999999997,0.16837999999999997,0.06654,0.7650800000000001,45,25,5,0
6711,INTJ,0.236076,0.13058,0.06391999999999999,0.8054399999999999,34,8,10,4
6712,ISFP,0.503834,0.26589999999999997,0.04936,0.68464,41,38,5,1
6713,INFP,-0.02145399999999999,0.12444,0.12294000000000001,0.7526600000000001,29,6,9,4
6714,INTP,0.15642200000000003,0.12728,0.06450000000000002,0.80824,22,17,29,0
6715,INTP,0.09524,0.13818,0.09616,0.7655999999999998,35,7,11,2
6716,INFP,0.370694,0.15402,0.05492,0.79106,57,12,9,1
6717,INTP,0.336424,0.19124,0.06084,0.74786,31,4,15,0
6718,INFJ,0.15749399999999997,0.13665999999999998,0.07356,0.78976,52,13,21,1
6719,INTJ,0.210108,0.114,0.057539999999999994,0.8284999999999999,36,5,6,2
6720,INFP,0.021740000000000002,0.13872,0.13305999999999998,0.7281599999999999,35,0,9,4
6721,ENFJ,0.27653199999999994,0.17698,0.08828,0.7347,51,0,2,1
6722,INTP,0.19655909090909096,0.15050000000000002,0.041318181818181816,0.8081818181818182,9,1,2,4
6723,INFP,0.023936,0.12489999999999998,0.1133,0.7617999999999999,23,1,5,3
6724,INTP,0.371658,0.29296,0.03396,0.6730799999999999,8,17,21,4
6725,ENFP,0.551394,0.254,0.06706000000000001,0.6789800000000001,38,55,7,0
6726,INFP,0.35187599999999997,0.22549999999999998,0.05378,0.7206999999999999,17,3,1,2
6727,INTJ,-0.008762000000000004,0.09359999999999999,0.09438,0.81194,44,0,6,0
6728,ENTP,0.12437400000000003,0.15616,0.05776,0.78606,12,1,18,9
6729,INTJ,0.064702,0.11213999999999999,0.07962000000000001,0.8081999999999999,14,13,21,3
6730,INTP,0.12142,0.09006,0.07146,0.83852,39,0,9,2
6731,INFJ,0.205486,0.12710000000000002,0.06522000000000001,0.8077000000000001,43,0,7,4
6732,INTP,0.151914,0.08372,0.055439999999999996,0.8608800000000001,37,3,5,13
6733,INFP,0.21444400000000002,0.17722000000000004,0.0806,0.74214,41,19,20,8
6734,ISTP,0.12690999999999997,0.11196000000000002,0.0862,0.8018000000000001,32,3,3,9
6735,ISTJ,0.22590999999999997,0.17042,0.07418,0.7554400000000001,13,13,16,9
6736,ESTP,0.173102,0.16342,0.08938,0.7471199999999999,31,27,16,0
6737,INFP,0.17284,0.12308,0.041519999999999994,0.8353999999999999,20,1,5,13
6738,INFJ,0.39157600000000004,0.22748,0.048659999999999995,0.7238799999999997,23,30,0,0
6739,INFP,0.17290599999999998,0.20092,0.13282,0.66634,30,2,9,0
6740,ENFP,0.29149318181818185,0.12336363636363638,0.04761363636363636,0.8289772727272726,32,7,20,2
6741,INTJ,0.04324999999999999,0.09667999999999999,0.0742,0.8290999999999998,30,0,7,4
6742,ISTJ,0.14162,0.0999,0.04956000000000001,0.8505799999999999,40,3,7,0
6743,INFJ,0.21046999999999996,0.16698000000000002,0.06305999999999999,0.7699199999999999,34,6,3,6
6744,INFP,0.08078000000000002,0.1327,0.05813999999999999,0.8091800000000002,9,13,11,2
6745,INTJ,0.06691,0.16334000000000004,0.10054,0.7361399999999999,14,10,11,0
6746,INFJ,0.409472,0.18274,0.04300000000000001,0.7742600000000001,35,1,1,7
6747,ENTP,0.13250199999999998,0.13468,0.10834000000000002,0.7569400000000002,30,3,10,0
6748,INFP,0.17384600000000003,0.13064,0.06625999999999999,0.8030799999999999,37,7,7,0
6749,ESTP,0.145962,0.11394,0.08805999999999999,0.7979800000000001,24,3,12,1
6750,ENTP,0.08641399999999999,0.19033999999999998,0.11427999999999999,0.6953999999999999,8,0,18,0
6751,INTP,0.11329800000000001,0.10833999999999999,0.0636,0.8281000000000001,39,1,14,0
6752,INFJ,0.13260000000000002,0.1325,0.06972,0.7977999999999998,15,2,13,1
6753,INFJ,0.15832999999999997,0.11732,0.08054,0.80216,44,5,20,3
6754,ENTJ,0.04491,0.15188,0.12145999999999998,0.7265999999999999,8,1,11,0
6755,ISTJ,0.057218,0.09058000000000002,0.08994000000000002,0.8195000000000001,21,0,7,0
6756,ENFJ,0.152698,0.13956000000000002,0.09083999999999999,0.7696199999999999,26,11,7,3
6757,INTP,0.313448,0.13642,0.03748,0.826,36,0,8,0
6758,ISTJ,0.137732,0.16840000000000002,0.08942,0.7422,16,6,1,1
6759,ESTP,0.251214,0.1505,0.05898,0.7705600000000001,33,1,0,4
6760,INFP,0.34644199999999997,0.23132000000000003,0.07238,0.6962999999999999,21,24,4,1
6761,INFJ,0.329522,0.17154,0.07694,0.7514400000000002,37,18,18,0
6762,INFJ,0.27657200000000004,0.15544,0.06216,0.7824000000000001,32,6,15,0
6763,INFP,0.196786,0.14132,0.0519,0.8067599999999999,44,0,20,0
6764,INFJ,0.06206,0.12624000000000002,0.08593999999999999,0.7879,25,0,1,1
6765,INFJ,0.301536,0.2353,0.09692,0.6676799999999998,35,52,6,0
6766,INFP,0.07253400000000002,0.09313999999999999,0.06688,0.8400200000000001,23,2,3,15
6767,INFJ,-0.07499,0.06998,0.09496,0.8349999999999999,36,1,7,0
6768,INFJ,0.22518600000000003,0.14806,0.06334000000000001,0.7885400000000001,33,14,9,1
6769,INFJ,0.230476,0.16823999999999997,0.08866,0.7429999999999999,47,14,6,1
6770,INTJ,0.20335799999999998,0.14754,0.07184,0.7806800000000002,40,11,10,0
6771,ISTP,0.15980799999999998,0.11474000000000001,0.06820000000000001,0.8170999999999999,39,2,7,0
6772,INFJ,0.186792,0.13536,0.05433999999999999,0.8102800000000001,42,16,19,0
6773,INTP,0.22595,0.11328,0.045180000000000005,0.84152,18,3,5,5
6774,INFJ,0.33968400000000004,0.16278000000000004,0.04314,0.79404,37,20,8,0
6775,INTJ,0.12535600000000002,0.13418,0.09614,0.7697600000000001,28,3,4,7
6776,INFJ,0.5316040000000001,0.29436,0.04449999999999999,0.6611799999999998,24,48,12,5
6777,ENFP,0.318328,0.17850000000000002,0.07150000000000001,0.74994,27,21,8,0
6778,INFP,0.3800480769230769,0.1834807692307692,0.04509615384615384,0.7522115384615383,83,3,1,2
6779,INTJ,0.256332,0.12818000000000002,0.0633,0.8085600000000001,37,2,9,0
6780,INFP,0.22009599999999999,0.13390000000000002,0.04452,0.8215600000000001,12,11,2,23
6781,ENFP,0.17131,0.154,0.078025,0.7679750000000001,18,8,11,5
6782,ENFP,0.33378399999999997,0.1618,0.022160000000000003,0.8160799999999998,33,14,5,17
6783,INFP,0.120022,0.1421,0.09872,0.7592200000000001,12,3,4,9
6784,ENTP,0.19634600000000002,0.1297,0.07492,0.7953199999999999,54,1,5,1
6785,INFJ,0.13946,0.12861999999999998,0.0963,0.7750999999999999,48,1,10,0
6786,ENTJ,0.35257399999999994,0.14216,0.0278,0.8100400000000001,31,0,10,1
6787,INTJ,0.18100599999999997,0.1219,0.04362,0.8344999999999999,24,7,6,6
6788,INFP,0.30316999999999994,0.17226,0.08618,0.74158,44,8,5,0
6789,INFJ,0.37257199999999996,0.14252000000000004,0.03856,0.8189600000000001,43,7,6,1
6790,ENTJ,0.12006599999999999,0.11566000000000001,0.07436,0.8099399999999999,23,0,12,2
6791,INFJ,0.14653,0.16690000000000002,0.0716,0.7614799999999999,16,5,4,4
6792,INTP,0.07847000000000001,0.08718000000000002,0.05882,0.85398,25,1,11,2
6793,INTJ,0.108946,0.12142000000000001,0.09178000000000001,0.78684,47,2,10,0
6794,INFP,0.25153,0.15232,0.058859999999999996,0.7888200000000001,38,3,13,0
6795,INFJ,0.1671925373134328,0.13535820895522388,0.054164179104477614,0.6015074626865671,32,16,6,0
6796,INTP,0.28758958333333334,0.154875,0.0654375,0.7796875,40,7,11,0
6797,INTJ,0.26928,0.18768,0.04472,0.7676,10,4,5,2
6798,INTJ,0.180442,0.12312,0.05298,0.8239200000000001,15,3,11,6
6799,ENFJ,-0.13721428571428573,0.09842857142857143,0.19845238095238096,0.7030952380952381,25,6,6,0
6800,ENTP,0.12572750000000002,0.1474,0.08575,0.766925,24,4,16,2
6801,INFP,0.326556,0.13183999999999998,0.04163999999999999,0.8265600000000001,44,5,7,0
6802,INFJ,0.15278518518518516,0.15718518518518515,0.07211111111111111,0.7707407407407406,13,3,14,0
6803,INFP,0.143944,0.12794,0.0993,0.7727,42,1,5,0
6804,ISFP,0.105802,0.13541999999999998,0.0934,0.7712400000000001,24,5,7,0
6805,ISFP,0.083466,0.06952,0.03814,0.8923599999999999,5,13,1,37
6806,INFJ,0.28944600000000004,0.18719999999999998,0.09332000000000001,0.7194400000000001,47,6,27,1
6807,INFP,0.14487600000000003,0.14784,0.06758,0.78456,23,15,11,16
6808,INTP,0.15377272727272728,0.12704545454545454,0.06811363636363636,0.8048409090909092,40,4,10,1
6809,INFP,0.331398,0.17548000000000002,0.05494000000000001,0.7696000000000001,37,4,1,1
6810,INTJ,0.15477,0.12846,0.07115999999999999,0.8004399999999999,27,0,7,4
6811,INTP,0.205126,0.10558000000000002,0.05106,0.8433599999999999,56,5,10,3
6812,INFP,0.37765,0.21359999999999998,0.05370000000000001,0.73268,15,9,7,0
6813,ENFJ,0.451582,0.24014000000000002,0.0733,0.68648,37,11,9,0
6814,ISTJ,0.245988,0.11432000000000002,0.05678,0.82892,69,5,14,1
6815,ISFJ,0.26815799999999995,0.14354,0.07601999999999999,0.78044,46,0,5,0
6816,INFJ,0.212356,0.14524,0.05152,0.8032,24,2,9,0
6817,INTJ,-0.088354,0.07612000000000001,0.10674000000000002,0.8171,21,0,8,6
6818,INTP,0.182402,0.14244,0.07736000000000001,0.78026,8,1,12,0
6819,INFP,0.179726,0.17082,0.10396,0.72518,39,4,8,1
6820,INFP,0.21189200000000002,0.12342,0.05612,0.8204199999999999,40,13,2,0
6821,ENFJ,0.526906,0.22390000000000002,0.05268,0.72342,35,19,5,1
6822,INFP,0.198276,0.18522,0.02878,0.786,3,5,3,45
6823,INFP,0.16061,0.16277999999999998,0.0818,0.7554000000000001,18,22,13,4
6824,INFP,0.362622,0.21679999999999996,0.06638,0.71686,16,56,0,6
6825,ENTJ,0.2368469387755102,0.15938775510204084,0.12151020408163263,0.7191224489795918,34,19,13,1
6826,INFJ,0.17483199999999996,0.12134,0.07662,0.8019799999999999,28,13,9,2
6827,INTP,0.14195200000000002,0.12894,0.07273999999999999,0.79834,33,11,6,9
6828,INFP,0.160214,0.11463999999999999,0.08328,0.8020800000000001,45,11,11,4
6829,INFJ,-0.11770600000000002,0.09484,0.13205999999999998,0.7731600000000001,44,4,3,1
6830,ENTP,0.314136,0.2418,0.0633,0.6948799999999999,7,3,7,6
6831,INTP,0.19794200000000003,0.14492000000000002,0.051399999999999994,0.8036400000000001,20,4,8,20
6832,INFP,0.12138199999999999,0.07184000000000001,0.04325999999999999,0.8849000000000001,34,2,6,1
6833,INTJ,0.22716999999999998,0.10807999999999998,0.04516,0.8467399999999999,32,1,2,2
6834,INFJ,0.405488,0.22162000000000004,0.04378,0.73458,32,12,21,0
6835,ISFP,0.28900714285714285,0.1862857142857143,0.07678571428571428,0.736892857142857,25,7,2,0
6836,INTJ,0.313242,0.14448,0.05196,0.8036,32,9,8,0
6837,ENFP,0.518258,0.25982,0.06688000000000001,0.6733199999999999,21,36,4,8
6838,INFJ,0.140014,0.17552,0.11367999999999999,0.7107399999999999,35,4,7,0
6839,INFJ,0.28299399999999997,0.14602,0.06484,0.78912,33,1,1,1
6840,INFP,0.324714,0.16548000000000002,0.07198,0.7624799999999999,54,6,13,4
6841,INTJ,-0.008135999999999994,0.10488000000000001,0.12746000000000002,0.7676199999999999,34,1,14,0
6842,ENFP,0.26315,0.20933999999999997,0.09648,0.6941200000000001,19,35,7,3
6843,ENTP,0.140822,0.11552,0.09258000000000001,0.7919799999999999,35,3,13,0
6844,INFJ,0.283818,0.16408,0.08586,0.7500999999999999,32,15,6,4
